,pm10,sun,t,o3,no2,nox,no,ws,wd,press,h,pm25,co,p,so2,city
2017-03-21,7.01125,64.84416666666668,7.3808333333333325,60.4295652173913,5.549565217391304,3.341739130434784,0.5486956521739129,1.8066666666666669,244.62,908.3129166666666,78.36041666666667,,,0.23208333333333334,,StGallen_Stuelegg
2017-03-21,10.470833333333331,,11.539565217391305,38.3175,41.53958333333335,43.372083333333336,27.00166666666667,0.4183333333333333,88.15916666666668,,61.37347826086957,6.019166666666668,,0.0,,Zuerich_Schimmelstrasse
2017-03-21,8.199583333333335,113.00583333333337,11.487083333333336,49.77333333333332,25.452916666666667,20.55666666666666,9.037916666666666,1.3916666666666666,247.05749999999998,961.3416666666667,60.50416666666666,4.929999999999999,0.23625,0.0,1.3162500000000001,Zuerich_Stampfenbachstrasse
2017-03-22,10.053749999999999,,7.144583333333333,35.4225,37.03541666666666,38.00708333333334,23.249583333333334,1.1470833333333332,215.23666666666665,961.9079166666666,77.89833333333334,,,8.11375,,Opfikon_Balsberg
2017-03-22,11.985416666666666,32.459583333333335,5.147083333333333,33.762608695652176,32.64782608695651,32.61739130434783,19.389130434782604,0.7995833333333334,60.89041666666668,934.0416666666664,101.53625000000001,9.9475,,15.89583333333333,,StGallen_Blumenbergplatz
2017-03-22,6.802500000000001,22.80458333333334,3.509166666666667,39.2075,17.957391304347826,11.870869565217392,3.0934782608695657,0.9537499999999998,176.5233333333333,907.7299999999997,99.07125,,,24.155416666666667,,StGallen_Stuelegg
2017-03-22,13.913,,7.343333333333333,28.611249999999995,46.30916666666666,58.249583333333334,42.44833333333333,0.86125,154.72208333333336,,78.98166666666664,8.696,,9.242916666666668,,Zuerich_Schimmelstrasse
2017-03-22,10.036666666666665,42.48833333333332,7.2925,34.16,34.120416666666664,33.02625,18.93708333333333,1.4820833333333334,186.42958333333334,961.5437499999999,79.21499999999999,7.207083333333333,0.27624999999999994,8.019583333333333,1.2116666666666667,Zuerich_Stampfenbachstrasse
2017-03-23,12.268333333333336,,11.340833333333334,38.18826086956522,26.806818181818183,25.790909090909096,14.685,1.4141666666666668,97.49833333333333,962.1970833333334,69.01166666666666,,,6.360416666666666,,Opfikon_Balsberg
2017-03-23,8.202083333333334,183.44708333333332,11.315,57.2004347826087,32.01173913043477,29.98260869565217,16.52,0.805,151.96083333333337,935.1070833333333,62.19791666666668,6.37125,,2.2075,,StGallen_Blumenbergplatz
2017-03-23,6.345416666666666,165.85375,8.99,77.77130434782609,4.649130434782609,2.931739130434783,0.6239130434782608,1.3970833333333335,180.62874999999997,909.2708333333334,63.64333333333334,,,4.053333333333334,,StGallen_Stuelegg
2017-03-23,13.741249999999999,,11.456666666666669,30.152608695652173,46.610476190476184,45.67523809523809,26.56857142857143,0.70125,114.92208333333336,,68.61041666666667,9.039583333333335,,6.416250000000001,,Zuerich_Schimmelstrasse
2017-03-23,11.095833333333331,207.78541666666675,11.359583333333331,36.072916666666664,35.95875,32.9,17.58,2.1737499999999996,77.19916666666667,961.8175000000001,68.71583333333335,7.947916666666664,0.28124999999999994,8.275416666666667,1.4262500000000002,Zuerich_Stampfenbachstrasse
2017-03-24,26.00916666666667,,10.053749999999999,20.549166666666668,21.734166666666667,20.215833333333332,11.03875,1.175,84.06124999999999,970.0804166666666,74.90999999999998,,,0.0,,Opfikon_Balsberg
2017-03-24,25.287500000000005,81.96041666666667,8.43625,20.608750000000004,33.184583333333336,39.461250000000014,27.575000000000003,1.0320833333333332,73.62666666666665,942.7633333333334,86.78458333333334,19.669583333333332,,0.0,,StGallen_Blumenbergplatz
2017-03-24,18.557500000000005,76.63541666666667,6.574166666666667,27.419583333333332,17.6425,12.49,4.0704166666666675,1.4399999999999997,156.11750000000004,916.5158333333333,89.16041666666666,,,0.0,,StGallen_Stuelegg
2017-03-24,30.292083333333327,,10.46875,17.007083333333334,33.27708333333333,41.34125000000001,29.858749999999997,1.1104166666666664,89.46041666666669,,74.76166666666667,22.529166666666665,,0.017499999999999998,,Zuerich_Schimmelstrasse
2017-03-24,27.914999999999992,108.34750000000001,10.244166666666667,19.01916666666666,25.44458333333333,25.150000000000002,14.77375,2.8754166666666667,46.16958333333333,969.7975,75.16375,22.24208333333334,0.3016666666666667,0.0,1.4849999999999997,Zuerich_Stampfenbachstrasse
2017-03-25,22.45583333333333,,10.276666666666666,44.55791666666667,12.73375,8.928333333333333,2.8316666666666666,1.98375,60.15208333333333,969.8337499999999,66.36125,,,0.0,,Opfikon_Balsberg
2017-03-25,21.780833333333334,156.9625,8.192499999999999,25.01625,27.95541666666666,29.462500000000002,18.512083333333333,1.1458333333333333,71.57416666666666,942.6662500000001,83.04,17.33208333333333,,0.0,,StGallen_Blumenbergplatz
2017-03-25,16.289583333333333,126.13958333333329,5.775833333333334,32.70625,11.244166666666667,8.23,2.9299999999999997,1.580416666666667,99.84833333333331,916.3583333333335,90.79083333333335,,,0.0,,StGallen_Stuelegg
2017-03-25,25.749166666666667,,10.541250000000002,36.42958333333334,23.352500000000003,21.48958333333333,11.570833333333333,1.0487500000000003,48.817083333333336,,67.02041666666665,20.11625,,0.0,,Zuerich_Schimmelstrasse
2017-03-25,24.33416666666666,206.84750000000005,10.295,39.913333333333334,15.122083333333336,11.968333333333334,5.063750000000001,3.7066666666666666,47.173333333333325,969.45375,67.49291666666667,19.745833333333337,0.26999999999999996,0.0,1.4887499999999998,Zuerich_Stampfenbachstrasse
2017-03-26,19.01173913043478,,8.822173913043475,42.97826086956522,32.07000000000001,25.111739130434785,10.404347826086957,0.8882608695652173,149.0213043478261,969.3769565217392,63.22347826086956,,,0.0,,Opfikon_Balsberg
2017-03-26,24.555217391304346,120.86304347826085,7.440869565217393,46.49681818181818,26.771818181818187,20.510454545454543,8.120454545454546,0.706086956521739,163.81434782608696,941.7465217391307,73.80913043478263,19.5904347826087,,0.0,,StGallen_Blumenbergplatz
2017-03-26,20.486521739130435,81.21608695652174,5.1591304347826075,60.472272727272745,11.158636363636367,6.630454545454546,0.9940909090909091,1.2660869565217392,153.86739130434785,915.4839130434782,79.7913043478261,,,0.0,,StGallen_Stuelegg
2017-03-26,20.131304347826084,,10.082608695652175,47.67347826086956,37.09521739130436,26.73478260869565,9.15086956521739,0.4947826086956522,116.88391304347826,,59.46173913043478,15.565217391304346,,0.0,,Zuerich_Schimmelstrasse
2017-03-26,19.428695652173914,130.04521739130436,9.973913043478262,56.710869565217386,24.06260869565217,16.04434782608696,4.317391304347827,1.2439130434782608,166.08869565217393,969.2347826086959,58.44347826086957,15.18434782608696,0.26956521739130435,0.0,1.763478260869565,Zuerich_Stampfenbachstrasse
2017-03-27,21.143333333333334,,9.217916666666667,34.14391304347826,42.95695652173914,46.08869565217392,29.466956521739135,1.002916666666667,154.6045833333333,970.7320833333333,59.4575,,,0.0,,Opfikon_Balsberg
2017-03-27,21.97666666666667,206.08458333333337,8.345833333333333,39.16458333333333,36.4275,34.35625,19.09333333333333,0.6958333333333333,145.2254166666667,943.2479166666664,69.24249999999999,16.510416666666668,,0.0,,StGallen_Blumenbergplatz
2017-03-27,20.294583333333332,182.45250000000001,7.411666666666668,59.45708333333334,13.331249999999999,9.508750000000001,3.1649999999999996,1.1249999999999998,137.90624999999997,917.0395833333333,69.93333333333335,,,0.0,,StGallen_Stuelegg
2017-03-27,23.878260869565214,,10.915833333333333,29.32708333333333,58.89166666666665,63.49458333333334,40.78375,0.6883333333333334,109.18666666666665,,52.76458333333334,15.282608695652174,,0.0,,Zuerich_Schimmelstrasse
2017-03-27,21.71166666666667,227.75083333333336,10.892499999999998,37.87749999999999,44.25666666666667,38.05083333333333,18.595000000000002,1.567916666666667,114.88458333333334,970.5504166666668,51.73833333333334,14.39583333333333,0.32625,0.0,2.3350000000000004,Zuerich_Stampfenbachstrasse
2017-03-28,23.440416666666668,,11.100833333333334,33.270833333333336,40.883043478260866,41.64782608695653,25.280434782608694,1.5341666666666667,159.87791666666666,973.0829166666666,63.67083333333332,,,0.0,,Opfikon_Balsberg
2017-03-28,24.25565217391304,197.56833333333336,11.644166666666665,46.194782608695654,48.189583333333324,53.697916666666664,35.54666666666666,0.8270833333333333,162.29666666666665,945.6075,61.629999999999995,15.997826086956518,,0.0,,StGallen_Blumenbergplatz
2017-03-28,22.985833333333336,169.77000000000004,11.229583333333332,83.60958333333333,11.066666666666665,6.771250000000002,1.2279166666666668,1.50375,205.15583333333333,919.7870833333335,57.56333333333333,,,0.0,,StGallen_Stuelegg
2017-03-28,23.611249999999995,,12.93666666666667,33.19166666666667,51.61208333333334,48.92541666666667,27.36,0.35541666666666666,145.43833333333333,,58.77916666666667,14.406249999999998,,0.0,,Zuerich_Schimmelstrasse
2017-03-28,22.314583333333335,221.41416666666672,13.187500000000002,39.20375,43.844166666666666,39.16958333333334,20.257083333333334,0.9849999999999999,214.1975,973.0004166666668,57.36166666666666,14.213750000000005,0.35500000000000004,0.0,2.337916666666667,Zuerich_Stampfenbachstrasse
2017-03-29,20.324545454545454,,12.777142857142858,41.076363636363645,42.19590909090909,38.321363636363635,20.276363636363637,1.0629166666666667,178.4554166666667,975.6568181818183,60.50238095238096,,,0.0,,Opfikon_Balsberg
2017-03-29,23.222916666666663,183.69875000000002,12.99916666666667,59.7208695652174,48.78521739130434,57.65739130434781,40.09652173913044,0.6708333333333334,151.83666666666667,948.5599999999998,61.142083333333325,13.043333333333331,,0.0,,StGallen_Blumenbergplatz
