,no2,city,pre_lockdown_model,dummy,lockdown_model,weekday,class,year
2019-03-02,21.15541666666667,Zuerich_Schimmelstrasse,24.95855969771449,28.744087363519018,9.020870685084336,5,low traffic,2019
2019-03-03,16.694999999999997,Zuerich_Schimmelstrasse,18.90056258795556,25.93485528559233,4.097414943312227,6,low traffic,2019
2019-03-04,23.29125,Zuerich_Schimmelstrasse,20.246608752524043,20.246608752524043,0.9599272016905367,0,low traffic,2019
2019-03-05,14.269166666666667,Zuerich_Schimmelstrasse,20.175819969483793,19.343803548841574,2.6363232767075466,1,low traffic,2019
2019-03-06,62.13416666666666,Zuerich_Schimmelstrasse,56.77157346369344,53.64420957734644,36.13185433738203,2,low traffic,2019
2019-03-07,33.94583333333333,Zuerich_Schimmelstrasse,34.253399377645025,32.684947736546064,24.58478224260935,3,low traffic,2019
2019-03-08,23.326818181818187,Zuerich_Schimmelstrasse,27.51227724692662,25.77418893877623,15.557597380129648,4,low traffic,2019
2019-03-09,14.6125,Zuerich_Schimmelstrasse,13.794707229823217,15.886985249574144,0.0,5,low traffic,2019
2019-03-10,8.556666666666667,Zuerich_Schimmelstrasse,7.709634341870775,10.578957638470987,0.0,6,low traffic,2019
2019-03-11,23.12041666666667,Zuerich_Schimmelstrasse,20.414555934124696,20.414555934124696,1.1278743832911893,0,low traffic,2019
2019-03-12,35.93625,Zuerich_Schimmelstrasse,39.761909283595685,38.12219592919048,21.414715657056455,1,low traffic,2019
2019-03-13,15.262916666666667,Zuerich_Schimmelstrasse,16.426875860695386,15.521971959007729,0.0,2,low traffic,2019
2019-03-14,16.51625,Zuerich_Schimmelstrasse,14.089603490900863,13.444445284146079,5.344279790209367,3,low traffic,2019
2019-03-15,13.110952380952385,Zuerich_Schimmelstrasse,16.61967174348633,15.569723864457963,5.35313230581138,4,low traffic,2019
2019-03-16,16.9275,Zuerich_Schimmelstrasse,12.881616033432755,14.835403209673382,0.0,5,low traffic,2019
2019-03-18,26.03583333333333,Zuerich_Schimmelstrasse,32.94390084954358,32.94390084954358,13.657219298710075,0,low traffic,2019
2019-03-19,55.88708333333333,Zuerich_Schimmelstrasse,44.03323900558341,42.217383295028824,25.509903022894797,1,low traffic,2019
2019-03-20,49.15708333333333,Zuerich_Schimmelstrasse,43.01532995656236,40.64575340164294,23.133398161678535,2,low traffic,2019
2019-03-21,50.06374999999999,Zuerich_Schimmelstrasse,51.6040016939426,49.24107180626082,41.140906312324105,3,low traffic,2019
2019-03-22,64.00041666666667,Zuerich_Schimmelstrasse,61.04724062242949,57.190580767689895,46.97398920904331,4,low traffic,2019
2019-03-23,59.27833333333334,Zuerich_Schimmelstrasse,51.19617921487386,58.96123277359897,39.23801609516429,5,low traffic,2019
2019-03-24,49.86625,Zuerich_Schimmelstrasse,37.8149600670837,51.88869444527744,30.051254102997333,6,low traffic,2019
2019-03-25,43.1890909090909,Zuerich_Schimmelstrasse,43.431593509963086,43.431593509963086,24.14491195912958,0,low traffic,2019
2019-03-26,35.802083333333336,Zuerich_Schimmelstrasse,43.20772248198387,41.425909665556276,24.718429393422248,1,low traffic,2019
2019-03-27,41.67565217391304,Zuerich_Schimmelstrasse,40.0805236988331,37.87261620721201,20.360260967247605,2,low traffic,2019
2019-03-28,35.30875,Zuerich_Schimmelstrasse,36.61855784289738,34.941806390869154,26.84164089693244,3,low traffic,2019
2019-03-29,49.04333333333334,Zuerich_Schimmelstrasse,58.211251023405445,54.53375483148657,44.317163272839984,4,low traffic,2019
2019-03-30,54.92666666666666,Zuerich_Schimmelstrasse,49.90365357671696,57.47266651365681,37.74944983522213,5,low traffic,2019
2019-03-31,43.40434782608696,Zuerich_Schimmelstrasse,35.940713560558244,49.31690264331063,27.479462301030523,6,low traffic,2019
2019-04-01,48.27125,Zuerich_Schimmelstrasse,52.55164371120197,52.55164371120197,33.26496216036846,0,low traffic,2019
2019-04-02,45.5425,Zuerich_Schimmelstrasse,50.56470251144577,48.479500380476914,31.772020108342886,1,low traffic,2019
2019-04-03,38.12583333333333,Zuerich_Schimmelstrasse,42.08512066285552,39.7667863542646,22.254431114300196,2,low traffic,2019
2019-04-04,44.84041666666667,Zuerich_Schimmelstrasse,42.777608540864996,40.81883622812348,32.718670734186766,3,low traffic,2019
2019-04-05,45.482380952380964,Zuerich_Schimmelstrasse,37.647327459227895,35.26895728278955,25.052365724142966,4,low traffic,2019
2019-04-06,46.51458333333334,Zuerich_Schimmelstrasse,35.563877297101236,40.95794021747809,21.234723539043408,5,low traffic,2019
2019-04-07,31.893750000000008,Zuerich_Schimmelstrasse,23.54380550400083,32.30619119282214,10.468750850542037,6,low traffic,2019
2019-04-08,35.06458333333334,Zuerich_Schimmelstrasse,41.05312800263205,41.05312800263205,21.766446451798544,0,low traffic,2019
2019-04-09,46.09916666666666,Zuerich_Schimmelstrasse,51.248906187966845,49.13548866378025,32.42800839164622,1,low traffic,2019
2019-04-10,47.86708333333334,Zuerich_Schimmelstrasse,41.79760435105084,39.49510839386388,21.982753153899473,2,low traffic,2019
2019-04-11,34.4825,Zuerich_Schimmelstrasse,36.1975718649873,34.540097219347025,26.43993172541031,3,low traffic,2019
2019-04-12,42.43041666666667,Zuerich_Schimmelstrasse,40.26680145199253,37.722945987678315,27.50635442903173,4,low traffic,2019
2019-04-13,33.84708333333334,Zuerich_Schimmelstrasse,37.08301990075733,42.70749500934109,22.984278330906406,5,low traffic,2019
2019-04-14,32.214166666666664,Zuerich_Schimmelstrasse,30.501945103810638,41.853967495153704,20.0165271528736,6,low traffic,2019
2019-04-15,44.43333333333333,Zuerich_Schimmelstrasse,34.675298141395395,34.675298141395395,15.388616590561888,0,low traffic,2019
2019-04-16,42.0517391304348,Zuerich_Schimmelstrasse,41.64479424060164,39.92743392043354,23.219953648299516,1,low traffic,2019
2019-04-17,39.92047619047619,Zuerich_Schimmelstrasse,46.92896197160906,44.34379598202062,26.831440742056216,2,low traffic,2019
2019-04-18,58.89833333333335,Zuerich_Schimmelstrasse,43.35456362779807,41.369372735605104,33.26920724166839,3,low traffic,2019
2019-04-19,37.02458333333333,Zuerich_Schimmelstrasse,52.30660401154064,49.00213393603401,38.78554237738742,4,low traffic,2019
2019-04-20,33.79958333333334,Zuerich_Schimmelstrasse,40.590618533763546,46.747099969098564,27.023883290663882,5,low traffic,2019
2019-04-21,32.94625,Zuerich_Schimmelstrasse,38.903860593309055,53.382855131587206,31.545414789307102,6,low traffic,2019
2019-04-22,34.7,Zuerich_Schimmelstrasse,48.38508507272716,48.38508507272716,29.09840352189365,0,low traffic,2019
2019-04-23,45.76458333333335,Zuerich_Schimmelstrasse,56.13207064501661,53.81727974323711,37.10979947110308,1,low traffic,2019
2019-04-24,38.69761904761905,Zuerich_Schimmelstrasse,40.8013958543234,38.5537778278658,21.041422587901394,2,low traffic,2019
2019-04-26,30.17249999999999,Zuerich_Schimmelstrasse,31.434115586724708,29.448265113934863,19.231673555288282,4,low traffic,2019
2019-04-27,20.844166666666673,Zuerich_Schimmelstrasse,15.17120280406925,17.47225737748657,0.0,5,low traffic,2019
2019-04-28,12.854583333333338,Zuerich_Schimmelstrasse,14.300868136224848,19.623275436662468,0.0,6,low traffic,2019
2019-04-29,36.82749999999999,Zuerich_Schimmelstrasse,32.94511962520364,32.94511962520364,13.658438074370132,0,low traffic,2019
2019-04-30,38.246956521739136,Zuerich_Schimmelstrasse,37.71030388281571,36.15519523764706,19.44771496551303,1,low traffic,2019
2019-05-01,32.61375,Zuerich_Schimmelstrasse,38.815959055203415,36.67771237368772,19.16535713372331,2,low traffic,2019
2019-05-02,38.11875000000001,Zuerich_Schimmelstrasse,29.671725818947152,28.313067469687404,20.21290197575069,3,low traffic,2019
2019-05-03,28.3,Zuerich_Schimmelstrasse,33.501100001452905,31.384667773756913,21.168076215110332,4,low traffic,2019
2019-05-04,22.22791666666667,Zuerich_Schimmelstrasse,23.94092999361833,27.57211119692432,7.84889451848964,5,low traffic,2019
2019-05-05,21.68,Zuerich_Schimmelstrasse,19.407766352590926,26.630826962356508,4.793386620076404,6,low traffic,2019
2019-05-06,37.65125,Zuerich_Schimmelstrasse,35.57796125120084,35.57796125120084,16.291279700367333,0,low traffic,2019
2019-05-07,37.969545454545454,Zuerich_Schimmelstrasse,41.265347315837175,39.563634739981,22.85615446784697,1,low traffic,2019
2019-05-08,54.43875000000001,Zuerich_Schimmelstrasse,39.35797511436979,37.189870506680165,19.67751526671576,2,low traffic,2019
2019-05-09,21.64625,Zuerich_Schimmelstrasse,18.763473342588295,17.904300206735797,9.804134712799085,3,low traffic,2019
2019-05-10,30.90541666666667,Zuerich_Schimmelstrasse,33.30070472509472,31.196932470388987,20.980340911742402,4,low traffic,2019
2019-05-11,16.397916666666667,Zuerich_Schimmelstrasse,13.446656722089731,15.486145043954249,0.0,5,low traffic,2019
2019-05-12,19.90875,Zuerich_Schimmelstrasse,20.281839899400016,27.830207713059885,5.992767370779781,6,low traffic,2019
2019-05-13,25.09565217391304,Zuerich_Schimmelstrasse,24.095632280646303,24.095632280646303,4.808950729812796,0,low traffic,2019
2019-05-14,26.159047619047623,Zuerich_Schimmelstrasse,28.973438699713185,27.778623480451067,11.07114320831704,1,low traffic,2019
2019-05-15,25.71291666666666,Zuerich_Schimmelstrasse,28.337117419544903,26.77611651267849,9.263761272714085,2,low traffic,2019
2019-05-16,31.85541666666667,Zuerich_Schimmelstrasse,35.56586484752609,33.9373158538279,25.837150359891183,3,low traffic,2019
2019-05-17,42.19375,Zuerich_Schimmelstrasse,39.36272676830508,36.875986228477444,26.65939466983086,4,low traffic,2019
2019-05-18,30.065,Zuerich_Schimmelstrasse,34.82602413851621,40.10817501032318,20.384958331888498,5,low traffic,2019
2019-05-19,21.997916666666665,Zuerich_Schimmelstrasse,24.090196407328346,33.05593443148073,11.218494089200625,6,low traffic,2019
2019-05-20,33.42625,Zuerich_Schimmelstrasse,19.251406171819372,19.251406171819372,0.0,0,low traffic,2019
2019-05-21,34.960416666666674,Zuerich_Schimmelstrasse,22.623693493422255,21.690730941685857,4.983250669551829,1,low traffic,2019
2019-05-22,38.34833333333334,Zuerich_Schimmelstrasse,30.390971734593023,28.71683058128255,11.204475341318144,2,low traffic,2019
2019-05-23,44.02619047619047,Zuerich_Schimmelstrasse,37.74917272312426,36.0206507958567,27.92048530191999,3,low traffic,2019
2019-05-24,50.90625,Zuerich_Schimmelstrasse,44.61075229448037,41.79246770520699,31.575876146560404,4,low traffic,2019
2019-05-25,32.1,Zuerich_Schimmelstrasse,29.533502668912647,34.01292346784274,14.289706789408058,5,low traffic,2019
2019-05-26,23.74541666666667,Zuerich_Schimmelstrasse,26.587957363464483,36.483296375546566,14.645856033266462,6,low traffic,2019
2019-05-27,35.66791666666667,Zuerich_Schimmelstrasse,26.516306508395044,26.516306508395044,7.229624957561537,0,low traffic,2019
2019-05-28,21.68083333333333,Zuerich_Schimmelstrasse,23.91306920221484,22.926934994321947,6.219454722187919,1,low traffic,2019
2019-05-29,32.02166666666667,Zuerich_Schimmelstrasse,31.945317457259367,30.185552383677,12.673197143712592,2,low traffic,2019
2019-05-30,25.78666666666666,Zuerich_Schimmelstrasse,35.800013866794764,34.16074326822796,26.060577774291247,3,low traffic,2019
2019-05-31,30.59208333333333,Zuerich_Schimmelstrasse,39.74641806349103,37.23543782339735,27.018846264750763,4,low traffic,2019
2019-06-01,29.93916666666667,Zuerich_Schimmelstrasse,32.26333049380422,37.156791160385644,17.433574481950963,5,low traffic,2019
2019-06-02,26.42208333333333,Zuerich_Schimmelstrasse,27.563735855229513,37.82223397896195,15.984793636681843,6,low traffic,2019
2019-06-03,31.619090909090904,Zuerich_Schimmelstrasse,33.09471033436334,33.09471033436334,13.808028783529835,0,low traffic,2019
2019-06-04,42.92208333333333,Zuerich_Schimmelstrasse,44.468060370899366,42.634273368504545,25.926793096370517,1,low traffic,2019
2019-06-05,40.394166666666656,Zuerich_Schimmelstrasse,35.339942250541874,33.39317818541316,15.880822945448756,2,low traffic,2019
2019-06-06,29.23833333333333,Zuerich_Schimmelstrasse,27.88462806833358,26.607800324230745,18.50763483029403,3,low traffic,2019
2019-06-07,27.200434782608696,Zuerich_Schimmelstrasse,29.87798300062836,27.990441214885802,17.77384965623922,4,low traffic,2019
2019-06-08,18.019583333333333,Zuerich_Schimmelstrasse,24.021255904260116,27.66462034092166,7.941403662486977,5,low traffic,2019
2019-06-09,28.37291666666667,Zuerich_Schimmelstrasse,29.375833289187472,40.308746456799064,18.47130611451896,6,low traffic,2019
2019-06-10,23.274583333333336,Zuerich_Schimmelstrasse,31.823504276504053,31.823504276504053,12.536822725670547,0,low traffic,2019
2019-06-11,39.18125,Zuerich_Schimmelstrasse,27.45010576730636,26.318110201262034,9.610629929128006,1,low traffic,2019
2019-06-12,28.9675,Zuerich_Schimmelstrasse,24.971476154380998,23.595877629462013,6.083522389497606,2,low traffic,2019
2019-06-13,37.381250000000016,Zuerich_Schimmelstrasse,36.26058507730309,34.60022507785669,26.500059583919978,3,low traffic,2019
2019-06-14,44.38166666666667,Zuerich_Schimmelstrasse,39.90111065901984,37.380357713118045,27.16376615447146,4,low traffic,2019
2019-06-15,21.81041666666667,Zuerich_Schimmelstrasse,26.3432263967422,30.33876995130682,10.615553272872138,5,low traffic,2019
2019-06-16,16.677500000000002,Zuerich_Schimmelstrasse,26.14727663877641,35.87860586600492,14.041165523724814,6,low traffic,2019
2019-06-17,30.25500000000001,Zuerich_Schimmelstrasse,28.999969509021575,28.999969509021575,9.713287958188069,0,low traffic,2019
2019-06-18,32.12208333333333,Zuerich_Schimmelstrasse,34.275446757153375,32.86198576424539,16.15450549211136,1,low traffic,2019
2019-06-19,30.18458333333333,Zuerich_Schimmelstrasse,36.32241367164746,34.3215284072235,16.80917316725909,2,low traffic,2019
2019-06-20,32.4625,Zuerich_Schimmelstrasse,36.576807419606936,34.90196770542417,26.801802211487455,3,low traffic,2019
2019-06-21,31.83333333333334,Zuerich_Schimmelstrasse,33.659823098907005,31.533363538415458,21.316771979768873,4,low traffic,2019
2019-06-22,29.82583333333334,Zuerich_Schimmelstrasse,25.883123487959953,29.808882074505288,10.085665396070606,5,low traffic,2019
2019-06-23,19.01833333333333,Zuerich_Schimmelstrasse,21.26283684092112,29.176305936092216,7.338865593812113,6,low traffic,2019
2019-06-24,37.071666666666665,Zuerich_Schimmelstrasse,33.170508399728384,33.170508399728384,13.883826848894877,0,low traffic,2019
2019-06-25,48.04708333333333,Zuerich_Schimmelstrasse,41.7111996618258,39.9911008952916,23.283620623157574,1,low traffic,2019
2019-06-26,49.20875,Zuerich_Schimmelstrasse,46.2628971713321,43.71442255517699,26.20206731521258,2,low traffic,2019
2019-06-27,49.73958333333332,Zuerich_Schimmelstrasse,43.77088261899881,41.766628620170195,33.66646312623348,3,low traffic,2019
2019-06-28,39.37749999999999,Zuerich_Schimmelstrasse,38.55688673290079,36.121055142965055,25.90446358431847,4,low traffic,2019
2019-06-29,33.10583333333333,Zuerich_Schimmelstrasse,32.46170178089566,37.38524992065186,17.662033242217177,5,low traffic,2019
2019-06-30,31.562083333333334,Zuerich_Schimmelstrasse,23.139394250257673,31.751268698167024,9.91382835588692,6,low traffic,2019
2019-07-01,31.32041666666666,Zuerich_Schimmelstrasse,37.149633803794906,37.149633803794906,17.8629522529614,0,low traffic,2019
2019-07-02,34.18625,Zuerich_Schimmelstrasse,37.963077388208774,36.39754479459549,19.690064522461462,1,low traffic,2019
2019-07-03,33.36708333333334,Zuerich_Schimmelstrasse,32.2975195571733,30.518352799600784,13.005997559636377,2,low traffic,2019
2019-07-04,38.81772727272728,Zuerich_Schimmelstrasse,40.07889155822434,38.24369258877696,30.143527094840245,3,low traffic,2019
2019-07-05,48.2,Zuerich_Schimmelstrasse,33.80893650532673,31.673056704338165,21.45646514569158,4,low traffic,2019
2019-07-06,31.234166666666656,Zuerich_Schimmelstrasse,29.271485665261384,33.71116568474561,13.987949006310927,5,low traffic,2019
2019-07-07,18.057083333333328,Zuerich_Schimmelstrasse,21.07585612827455,28.919735915960857,7.082295573680753,6,low traffic,2019
2019-07-08,29.52666666666667,Zuerich_Schimmelstrasse,30.838896276303675,30.838896276303675,11.552214725470169,0,low traffic,2019
2019-07-09,29.08826086956521,Zuerich_Schimmelstrasse,29.95493822579053,28.71964763929258,12.012167367158554,1,low traffic,2019
2019-07-10,30.022083333333324,Zuerich_Schimmelstrasse,38.65713885758345,36.527641071336205,19.0152858313718,2,low traffic,2019
2019-07-11,51.69499999999999,Zuerich_Schimmelstrasse,39.95201923626342,38.122629707782615,30.0224642138459,3,low traffic,2019
2019-07-12,36.24190476190477,Zuerich_Schimmelstrasse,25.88972696309483,24.254143280512253,14.03755172186567,4,low traffic,2019
2019-07-13,22.549166666666668,Zuerich_Schimmelstrasse,27.745412664166686,31.953629344594116,12.230412666159435,5,low traffic,2019
2019-07-14,17.956666666666667,Zuerich_Schimmelstrasse,18.267039785716676,25.065551945031512,3.228111602751408,6,low traffic,2019
2019-07-15,27.88708333333333,Zuerich_Schimmelstrasse,31.45716265269453,31.45716265269453,12.170481101861025,0,low traffic,2019
2019-07-16,38.90375,Zuerich_Schimmelstrasse,37.885986695448345,36.32363319058348,19.61615291844945,1,low traffic,2019
2019-07-17,42.400416666666665,Zuerich_Schimmelstrasse,35.66527927452087,33.70059343626508,16.188238196300674,2,low traffic,2019
2019-07-18,40.23125,Zuerich_Schimmelstrasse,31.644699007552536,30.195698879323793,22.09553338538708,3,low traffic,2019
2019-07-19,33.80916666666666,Zuerich_Schimmelstrasse,35.851355061679946,33.586445454060474,23.36985389541389,4,low traffic,2019
2019-07-20,22.8375,Zuerich_Schimmelstrasse,24.327401378208897,28.017199670646974,8.293982992212293,5,low traffic,2019
2019-07-21,17.844583333333336,Zuerich_Schimmelstrasse,25.688321679656326,35.24883993221361,13.41139958993351,6,low traffic,2019
2019-07-22,36.64166666666667,Zuerich_Schimmelstrasse,35.07022462414882,35.07022462414882,15.783543073315315,0,low traffic,2019
2019-07-23,39.89541666666667,Zuerich_Schimmelstrasse,34.565106952392355,33.13970086683336,16.43222059469933,1,low traffic,2019
2019-07-24,43.10708333333334,Zuerich_Schimmelstrasse,37.95636738213965,35.86547284873843,18.35311760877402,2,low traffic,2019
2019-07-25,49.39708333333334,Zuerich_Schimmelstrasse,37.11510864406857,35.41562029780104,27.315454803864327,3,low traffic,2019
2019-07-26,33.22916666666667,Zuerich_Schimmelstrasse,33.7313289845048,31.600352039188802,21.38376048054222,4,low traffic,2019
2019-07-27,15.948333333333334,Zuerich_Schimmelstrasse,28.206382140125267,32.4845152230001,12.76129854456542,5,low traffic,2019
2019-07-28,12.059166666666668,Zuerich_Schimmelstrasse,11.676480975420496,16.022160342226023,0.0,6,low traffic,2019
2019-07-29,18.95625,Zuerich_Schimmelstrasse,27.254572487623058,27.254572487623058,7.967890936789551,0,low traffic,2019
2019-07-30,23.01083333333333,Zuerich_Schimmelstrasse,22.79922854939242,21.859027231192687,5.15154695905866,1,low traffic,2019
2019-07-31,21.30583333333334,Zuerich_Schimmelstrasse,28.056824415626252,26.511263951301224,8.998908711336817,2,low traffic,2019
2019-08-01,19.3275,Zuerich_Schimmelstrasse,30.654200257162568,29.250554733696617,21.150389239759903,3,low traffic,2019
2019-08-02,25.14375,Zuerich_Schimmelstrasse,30.13204421665532,28.228452111807293,18.01186055316071,4,low traffic,2019
2019-08-03,21.212083333333336,Zuerich_Schimmelstrasse,24.430189684358865,28.135578138303234,8.412361459868553,5,low traffic,2019
2019-08-04,19.427916666666665,Zuerich_Schimmelstrasse,26.42053207195276,36.2535597903895,14.416119448109399,6,low traffic,2019
2019-08-05,30.66708333333333,Zuerich_Schimmelstrasse,29.802755873452178,29.802755873452178,10.516074322618671,0,low traffic,2019
2019-08-06,24.789,Zuerich_Schimmelstrasse,29.06045187626685,27.862048381940106,11.154568109806078,1,low traffic,2019
2019-08-07,25.35791666666667,Zuerich_Schimmelstrasse,29.42670010831541,27.805677585979247,10.29332234601484,2,low traffic,2019
2019-08-08,31.65416666666667,Zuerich_Schimmelstrasse,33.54281083528356,32.00689680463095,23.906731310694234,3,low traffic,2019
2019-08-09,37.50583333333334,Zuerich_Schimmelstrasse,38.42027334554709,35.99307230731616,25.776480748669577,4,low traffic,2019
2019-08-10,17.39708333333333,Zuerich_Schimmelstrasse,22.144237543121697,25.502909873292673,5.779693194857991,5,low traffic,2019
2019-08-11,17.997916666666672,Zuerich_Schimmelstrasse,17.97373334156738,24.663084550320676,2.825644208040572,6,low traffic,2019
2019-08-12,31.4075,Zuerich_Schimmelstrasse,25.994237447766913,25.994237447766913,6.707555896933407,0,low traffic,2019
2019-08-13,29.655,Zuerich_Schimmelstrasse,22.402628117022676,21.478781924545938,4.7713016524119105,1,low traffic,2019
2019-08-14,32.45875,Zuerich_Schimmelstrasse,35.35404748668628,33.40650640934116,15.894151169376755,2,low traffic,2019
2019-08-15,35.39708333333333,Zuerich_Schimmelstrasse,26.62449252942442,25.405365967975563,17.30520047403885,3,low traffic,2019
2019-08-16,30.21416666666667,Zuerich_Schimmelstrasse,39.97336122160224,37.44804384590224,27.231452287255657,4,low traffic,2019
2019-08-17,27.3575,Zuerich_Schimmelstrasse,30.11185820052054,34.678999640869414,14.955782962434732,5,low traffic,2019
2019-08-18,24.72375,Zuerich_Schimmelstrasse,27.041611587029386,37.105788779309776,15.268348437029672,6,low traffic,2019
2019-08-19,24.95625,Zuerich_Schimmelstrasse,31.989438073854856,31.989438073854856,12.70275652302135,0,low traffic,2019
2019-08-20,33.1655,Zuerich_Schimmelstrasse,33.864365258663675,32.467856565958755,15.760376293824727,1,low traffic,2019
2019-08-21,25.35958333333333,Zuerich_Schimmelstrasse,26.58033418025035,25.116108827125153,7.603753587160746,2,low traffic,2019
2019-08-22,31.59041666666667,Zuerich_Schimmelstrasse,35.011554875078566,33.40838754865311,25.308222054716396,3,low traffic,2019
2019-08-23,33.85625000000001,Zuerich_Schimmelstrasse,34.850655267138,32.648964876061434,22.43237331741485,4,low traffic,2019
2019-08-24,31.44,Zuerich_Schimmelstrasse,29.598267922203966,34.087511830363376,14.364295151928694,5,low traffic,2019
2019-08-25,29.16916666666667,Zuerich_Schimmelstrasse,26.969054014298568,37.00622718478632,15.168786842506215,6,low traffic,2019
2019-08-26,41.79086956521739,Zuerich_Schimmelstrasse,39.520647489923846,39.520647489923846,20.23396593909034,0,low traffic,2019
2019-08-27,42.1625,Zuerich_Schimmelstrasse,43.58780602524192,41.790319211440966,25.08283893930694,1,low traffic,2019
2019-08-28,41.10666666666667,Zuerich_Schimmelstrasse,47.96921900608527,45.32674859310932,27.814393353144915,2,low traffic,2019
2019-08-29,25.62041666666667,Zuerich_Schimmelstrasse,39.78035785031348,37.958828638980705,29.85866314504399,3,low traffic,2019
2019-08-30,39.165416666666665,Zuerich_Schimmelstrasse,41.79350719799999,39.15320208746763,28.93661052882105,4,low traffic,2019
2019-08-31,31.320833333333336,Zuerich_Schimmelstrasse,31.318878755331717,36.06909204593046,16.34587536749578,5,low traffic,2019
2019-09-01,18.15,Zuerich_Schimmelstrasse,25.525695572345477,35.025688661496744,13.18824831921664,6,low traffic,2019
2019-09-02,32.660833333333336,Zuerich_Schimmelstrasse,32.33533172692387,32.33533172692387,13.048650176090362,0,low traffic,2019
2019-09-03,39.72625,Zuerich_Schimmelstrasse,35.24837997800034,33.79479687768072,17.08731660554669,1,low traffic,2019
2019-09-04,41.27,Zuerich_Schimmelstrasse,36.123927858955796,34.133976541306474,16.621621301342067,2,low traffic,2019
2019-09-05,37.2725,Zuerich_Schimmelstrasse,36.22157988395397,34.563005919196996,26.462840425260282,3,low traffic,2019
2019-09-06,27.095416666666665,Zuerich_Schimmelstrasse,32.879167795835386,30.802026139593895,20.585434580947314,4,low traffic,2019
2019-09-07,18.22,Zuerich_Schimmelstrasse,28.13915581529112,32.40709251201178,12.683875833577098,5,low traffic,2019
2019-09-08,18.457083333333333,Zuerich_Schimmelstrasse,20.443017457262265,28.051371322290567,6.213930980010463,6,low traffic,2019
2019-09-09,29.69,Zuerich_Schimmelstrasse,32.62115130954336,32.62115130954336,13.33446975870985,0,low traffic,2019
2019-09-10,39.65000000000001,Zuerich_Schimmelstrasse,39.35258108994627,37.729747732441474,21.022267460307447,1,low traffic,2019
2019-09-11,41.17875,Zuerich_Schimmelstrasse,41.62924607503348,39.33602443526034,21.823669195295935,2,low traffic,2019
2019-09-12,44.06541666666666,Zuerich_Schimmelstrasse,43.48616003667908,41.49494338916776,33.394777895231044,3,low traffic,2019
2019-09-13,50.98791666666666,Zuerich_Schimmelstrasse,44.13995964578271,41.35141738539473,31.13482582674815,4,low traffic,2019
2019-09-14,30.06458333333333,Zuerich_Schimmelstrasse,36.89149916198434,42.48692583732588,22.763709158891196,5,low traffic,2019
2019-09-15,28.599166666666665,Zuerich_Schimmelstrasse,27.61240359615438,37.88901457409447,16.051574231814364,6,low traffic,2019
2019-09-16,30.985000000000007,Zuerich_Schimmelstrasse,34.8610601347406,34.8610601347406,15.574378583907091,0,low traffic,2019
2019-09-17,44.085714285714296,Zuerich_Schimmelstrasse,40.655035714080526,38.97849134824694,22.271011076112913,1,low traffic,2019
2019-09-18,22.261249999999997,Zuerich_Schimmelstrasse,38.551328919057276,36.4276598629363,18.915304622971895,2,low traffic,2019
2019-09-19,25.56125,Zuerich_Schimmelstrasse,34.208959307194725,32.64254256198041,24.5423770680437,3,low traffic,2019
2019-09-20,32.107916666666675,Zuerich_Schimmelstrasse,38.3039000427739,35.884050888762346,25.66745933011576,4,low traffic,2019
2019-09-21,43.52375,Zuerich_Schimmelstrasse,33.12280143800203,38.1466202292758,18.423403550841115,5,low traffic,2019
2019-09-22,36.961666666666666,Zuerich_Schimmelstrasse,30.887705338096335,42.38329755104903,20.54585720876893,6,low traffic,2019
2019-09-23,27.198333333333334,Zuerich_Schimmelstrasse,26.18645004643746,26.18645004643746,6.899768495603954,0,low traffic,2019
2019-09-24,31.28708333333333,Zuerich_Schimmelstrasse,36.341926491374025,34.84324739707553,18.135767124941502,1,low traffic,2019
2019-09-25,20.17708333333333,Zuerich_Schimmelstrasse,30.290431718654546,28.621828992338337,11.10947375237393,2,low traffic,2019
2019-09-26,24.91333333333333,Zuerich_Schimmelstrasse,38.70277204027613,36.930585120887706,28.83041962695099,3,low traffic,2019
2019-09-27,26.055999999999997,Zuerich_Schimmelstrasse,32.763675471202205,30.693830043379915,20.477238484733334,4,low traffic,2019
2019-09-28,20.455416666666668,Zuerich_Schimmelstrasse,25.833344789663172,29.75155331555388,10.0283366371192,5,low traffic,2019
2019-09-29,20.036666666666672,Zuerich_Schimmelstrasse,24.031677582931124,32.975636438489126,11.138196096209022,6,low traffic,2019
2019-09-30,28.60333333333333,Zuerich_Schimmelstrasse,26.495601024568366,26.495601024568366,7.208919473734859,0,low traffic,2019
2019-10-01,28.90291666666666,Zuerich_Schimmelstrasse,33.66118192599466,32.273052167550496,15.565571895416468,1,low traffic,2019
2019-10-02,19.405416666666667,Zuerich_Schimmelstrasse,25.859073051320962,24.434579660331394,6.922224420366987,2,low traffic,2019
2019-10-03,40.99875000000001,Zuerich_Schimmelstrasse,38.26646841185995,36.514259688926195,28.41409419498948,3,low traffic,2019
2019-10-04,33.98833333333334,Zuerich_Schimmelstrasse,28.93471486557584,27.106764050884884,16.8901724922383,4,low traffic,2019
2019-10-05,15.095833333333335,Zuerich_Schimmelstrasse,23.182941694510077,26.699156901725633,6.9759402232909515,5,low traffic,2019
2019-10-06,20.28708333333334,Zuerich_Schimmelstrasse,26.76691720390333,36.72886036561912,14.891420023339016,6,low traffic,2019
2019-10-07,34.14476190476189,Zuerich_Schimmelstrasse,34.416308088364836,34.416308088364836,15.12962653753133,0,low traffic,2019
